MSU04164,0.0,06.01.2021_09_30_21,Chase,
MSU04165,0.0,06.01.2021_09_31_36,Chase,
MSU04166,0.0,06.01.2021_09_32_39,Chase,
MSU04167,0.0,06.01.2021_09_33_40,Chase,
MSU04168,0.0,06.01.2021_09_34_51,Chase,
MSU04169,0.0,06.01.2021_09_35_46,Chase,
MSU04170,0.0,06.01.2021_09_36_26,Chase,
MSU04171,0.0,06.01.2021_09_37_24,Chase,
MSU04172,0.0,06.01.2021_09_38_23,Chase,
MSU04173,0.0,06.01.2021_09_39_13,Chase,
MSU04174,0.0,06.01.2021_09_40_12,Chase,
MSU04175,0.0,06.01.2021_09_40_58,Chase,
MSU04176,0.0,06.01.2021_09_41_48,Chase,
MSU04177,0.0,06.01.2021_09_42_34,Chase,
MSU04178,0.0,06.01.2021_09_43_22,Chase,
MSU04179,0.0,06.01.2021_09_44_18,Chase,
MSU04180,0.0,06.01.2021_09_46_04,Chase,
MSU04181,0.0,06.01.2021_09_46_58,Chase,
MSU04182,0.0,06.01.2021_09_48_00,Chase,
MSU04183,0.0,06.01.2021_09_48_58,Chase,
MSU04184,0.0,06.01.2021_09_50_03,Chase,
MSU04185,0.0,06.01.2021_09_50_52,Chase,
MSU04186,0.0,06.01.2021_09_51_35,Chase,
MSU04187,0.0,06.01.2021_09_52_25,Chase,
MSU04188,0.0,06.01.2021_09_53_30,Chase,
MSU04651,0.0,06.01.2021_09_56_00,Chase,
MSU04652,0.0,06.01.2021_09_57_50,Chase,
MSU04653,0,06.01.2021_10_00_57,Colin,
MSU04654,0.8,06.01.2021_10_02_01,Colin,
MSU04655,0,06.01.2021_10_03_33,Colin,
MSU04656,0.8,06.01.2021_10_05_09,Colin,
MSU04657,0,06.01.2021_10_06_19,Colin,
MSU04658,0,06.01.2021_10_07_27,Colin,
MSU04659,0,06.01.2021_10_08_53,Colin,
MSU04660,0,06.01.2021_10_10_20,Colin,
MSU04661,0,06.01.2021_10_11_43,Colin,
MSU04662,0,06.01.2021_10_13_40,Colin,
MSU04663,0,06.01.2021_10_15_00,Colin,
MSU04664,0,06.01.2021_10_16_29,Colin,
MSU04665,0,06.01.2021_10_18_03,Colin,
MSU04666,0,06.01.2021_10_19_25,Colin,
MSU04667,0,06.01.2021_10_20_21,Colin,
MSU04668,0,06.01.2021_10_21_41,Colin,
MSU04669,0,06.01.2021_10_22_39,Colin,
MSU04670,0,06.01.2021_10_23_49,Colin,
MSU04671,0,06.01.2021_10_25_14,Colin,
MSU04672,0,06.01.2021_10_26_14,Colin,
MSU04673,0,06.01.2021_10_28_56,Winston,
MSU04674,0.8,06.01.2021_10_29_26,Winston,
MSU04675,0,06.01.2021_10_30_10,Winston,
MSU04676,0,06.01.2021_10_30_41,Winston,
MSU04677,0.8,06.01.2021_10_31_22,Winston,
MSU04678,0,06.01.2021_10_32_01,Winston,
MSU04679,0,06.01.2021_10_32_44,Winston,
MSU04680,0.0,06.01.2021_10_53_06,Chase,
